cellID,Crystal ID,ThetaID,PhiID,CrateID,X cm,Y cm,Z cm,R_xy cm,R_3D cm,theta rad,phi rad,theta deg,phi deg,direction_x,direction_y,direction_z,dir_theta,dir_phi,ring_id,corner0_x,corner0_y,corner1_x,corner1_y,corner2_x,corner2_y,corner3_x,corner3_y,corner0_z,corner0_theta,corner0_phi,corner1_theta,corner1_phi,corner2_theta,corner2_phi,corner3_theta,corner3_phi
7690,7689,58,57,15,-112.56,82.11,-107.11,139.32,175.74,2.2262,2.5113,127.55,143.89,-0.66178,0.46356,-0.58921,2.2009,2.5306,,-91.7886257159659,63.96975179484795,-86.5805693725161,66.13254220198942,-88.91098418244673,67.9125750301727,-89.38278604701422,62.29306293192418,,2.2092,2.532933695652174,2.2437250000000004,2.4893010869565217,2.2092,2.4893010869565217,2.2437250000000004,2.532933695652174
7691,7690,58,58,15,-116.0,77.17,-107.12,139.33,175.75,2.2263,2.5546,127.55,146.37,-0.68152,0.43434,-0.58896,2.2006,2.5742,,-91.79521404683844,63.97434336474424,-92.02140352018088,58.339295806589966,-94.49826458898907,59.9095645162314,-89.3892016934431,62.29753415378264,,2.2092,2.532933695652174,2.2437250000000004,2.5765652173913045,2.2092,2.5765652173913045,2.2437250000000004,2.532933695652174
7692,7691,58,59,15,-119.29,71.99,-107.11,139.32,175.74,2.2262,2.5986,127.55,148.89,-0.69966,0.40411,-0.58921,2.2009,2.6178,,-97.01405896775024,55.72749158289837,-92.01479895522571,58.33510867561984,-94.49148225463256,59.90526468385384,-94.47125728954586,54.26683772894283,,2.2092,2.620189130434783,2.2437250000000004,2.5765652173913045,2.2092,2.5765652173913045,2.2437250000000004,2.620189130434783
7693,7692,58,60,16,-122.29,66.77,-107.12,139.33,175.75,2.2263,2.6418,127.55,151.37,-0.71678,0.37329,-0.58896,2.2006,2.6615,,-97.021022365609,55.73149154640563,-96.75523203299647,50.09827557185754,-99.35950949735263,51.446727819177866,-94.47803817221092,54.27073285080108,,2.2092,2.620189130434783,2.2437250000000004,2.6638195652173917,2.2092,2.6638195652173917,2.2437250000000004,2.620189130434783
7694,7693,58,61,16,-125.11,61.32,-107.11,139.32,175.74,2.2262,2.6859,127.55,153.89,-0.73222,0.3416,-0.58921,2.2009,2.7051,,-101.5021104170506,47.05956370818791,-96.74828771145528,50.09467991581993,-99.35237826147396,51.44303538195549,-98.84167398694969,45.82610188991139,,2.2092,2.7074608695652174,2.2437250000000004,2.6638195652173917,2.2092,2.6638195652173917,2.2437250000000004,2.7074608695652174
7695,7694,58,62,16,-127.64,55.86,-107.12,139.33,175.75,2.2263,2.7291,127.55,156.37,-0.74659,0.3094,-0.58896,2.2006,2.7487,,-101.5093959546918,47.06294151207165,-100.7538909063559,41.47367367695921,-103.46579683661236,42.58998492392239,-98.84876856590368,45.829391159355126,,2.2092,2.7074608695652174,2.2437250000000004,2.7510978260869567,2.2092,2.7510978260869567,2.2437250000000004,2.7074608695652174
7696,7695,58,63,16,-129.97,50.18,-107.11,139.32,175.74,2.2262,2.7731,127.55,158.89,-0.75921,0.27648,-0.58921,2.2009,2.7924,,-105.21757615704033,38.03344085351141,-100.74665959286229,41.47069702629696,-103.4583708840654,42.58692815331132,-102.4597549497279,37.03655959465855,,2.2092,2.7947326086956523,2.2437250000000004,2.7510978260869567,2.2092,2.7510978260869567,2.2437250000000004,2.7947326086956523
7697,7696,58,64,17,-132.02,44.52,-107.12,139.33,175.75,2.2263,2.8164,127.55,161.37,-0.77071,0.24315,-0.58896,2.2006,2.836,,-105.22512838042226,38.03617078753765,-103.98519098177962,32.53447705919955,-106.78407104036155,33.410179629898686,-102.46710922441568,37.03921797533575,,2.2092,2.7947326086956523,2.2437250000000004,2.8383652173913045,2.2092,2.8383652173913045,2.2437250000000004,2.7947326086956523
7698,7697,58,65,17,-133.85,38.66,-107.11,139.32,175.74,2.2262,2.8604,127.55,163.89,-0.78041,0.20926,-0.58921,2.2009,2.8796,,-108.13173880962992,28.71947105233841,-103.97772775124908,32.53214199302147,-106.776406928466,33.40778171275019,-105.2975355009766,27.966715008873567,,2.2092,2.8819891304347824,2.2437250000000004,2.8383652173913045,2.2092,2.8383652173913045,2.2437250000000004,2.8819891304347824
7699,7698,58,66,17,-135.4,32.84,-107.12,139.33,175.75,2.2263,2.9036,127.55,166.37,-0.78897,0.17505,-0.58896,2.2006,2.9233,,-108.1395002034578,28.721532455658277,-106.424804967732,23.348940631492667,-109.28935002025636,23.97740400887829,-105.30509346361669,27.968722381469675,,2.2092,2.8819891304347824,2.2437250000000004,2.925620652173913,2.2092,2.925620652173913,2.2437250000000004,2.8819891304347824
7700,7699,58,67,17,-136.71,26.85,-107.11,139.32,175.74,2.2262,2.9477,127.55,168.89,-0.79568,0.14044,-0.58921,2.2009,2.9669,,-110.2234538153698,19.18518137863629,-106.4171666410997,23.34726483011238,-109.28150609934768,23.97568310139182,-107.33442529392244,18.6823252779296,,2.2092,2.9692619565217395,2.2437250000000004,2.925620652173913,2.2092,2.925620652173913,2.2437250000000004,2.9692619565217395
7701,7700,58,68,18,-137.75,20.92,-107.12,139.33,175.75,2.2263,2.9909,127.55,171.37,-0.80123,0.10562,-0.58896,2.2006,3.0105,,-110.23136534665142,19.186558437305447,-108.05497050419456,13.983400529571185,-110.96339332209216,14.359779709374186,-107.3421294588158,18.68366624299405,,2.2092,2.9692619565217395,2.2437250000000004,3.0128978260869568,2.2092,3.0128978260869568,2.2437250000000004,2.9692619565217395
7702,7701,58,69,18,-138.53,14.83,-107.11,139.32,175.74,2.2262,3.0349,127.55,173.89,-0.80489,0.07056,-0.58921,2.2009,3.0542,,-111.4761278568532,9.505465457443082,-108.04721517723664,13.982396912221754,-110.95542925166065,14.358749078518706,-108.5542659328164,9.256321016168494,,2.2092,3.0565293478260878,2.2437250000000004,3.0128978260869568,2.2092,3.0128978260869568,2.2437250000000004,3.0565293478260878
7703,7702,58,70,18,-139.05,8.83,-107.12,139.33,175.75,2.2263,3.0782,127.55,176.37,-0.80739,0.03539,-0.58896,2.2006,3.0978,,-111.48412930157453,9.506147733172156,-108.86252166390592,4.512595484682696,-111.79268064265356,4.634057140859664,-108.5620576544596,9.256985409006292,,2.2092,3.0565293478260878,2.2437250000000004,3.1001641304347825,2.2092,3.1001641304347825,2.2437250000000004,3.0565293478260878
7704,7703,58,71,18,-139.3,2.7,-107.11,139.32,175.74,2.2262,3.1222,127.55,178.89,-0.80798,0.00014,-0.58921,2.2009,3.1414,,-111.88038267159632,-0.2468375524517365,-108.8547083773442,4.51227160644508,-111.78465705256936,4.633724545069749,-108.94792496554308,-0.2403677794178427,,2.2092,3.1437989130434776,2.2437250000000004,3.1001641304347825,2.2092,3.1001641304347825,2.2437250000000004,3.1437989130434776
7705,7704,58,72,19,-139.29,-3.32,-107.12,139.33,175.75,2.2263,-3.1178,127.55,-178.63,-0.8074,-0.03511,-0.58896,2.2006,-3.0981,,-111.8884154131981,-0.2458194025917446,-108.84160166888776,-4.991781964783371,-111.77119756210053,-5.126141471806531,-108.95574716375512,-0.2393763159288798,,2.2092,-3.139395652173913,2.2437250000000004,-3.095761956521739,2.2092,-3.095761956521739,2.2437250000000004,-3.139395652173913
7706,7705,58,73,19,-139.0,-9.45,-107.11,139.32,175.74,2.2262,-3.0737,127.55,-176.11,-0.80492,-0.07028,-0.58921,2.2009,-3.0545,,-111.4332139914774,-9.995987947658522,-108.833789883797,-4.991423694348805,-111.7631755139011,-5.125773558114446,-108.51247686780516,-9.733986592400658,,2.2092,-3.052128260869565,2.2437250000000004,-3.095761956521739,2.2092,-3.095761956521739,2.2437250000000004,-3.052128260869565
7707,7706,58,74,19,-138.47,-15.45,-107.12,139.33,175.75,2.2263,-3.0305,127.55,-173.63,-0.80126,-0.10535,-0.58896,2.2006,-3.0109,,-111.44121235596144,-9.996705431720228,-107.99231918844814,-14.45929242159174,-110.89905567469955,-14.848480774643752,-108.52026558994612,-9.734685270737756,,2.2092,-3.052128260869565,2.2437250000000004,-3.0084923913043475,2.2092,-3.0084923913043475,2.2437250000000004,-3.052128260869565
7708,7707,58,75,19,-137.65,-21.53,-107.11,139.32,175.74,2.2262,-2.9864,127.55,-171.11,-0.79573,-0.14016,-0.58921,2.2009,-2.9672,,-110.13784404356748,-19.670695588995805,-107.98456835810372,-14.458254648504706,-110.89109622191302,-14.84741506871002,-107.25105941000324,-19.155113844583138,,2.2092,-2.9648554347826086,2.2437250000000004,-3.0084923913043475,2.2092,-3.0084923913043475,2.2437250000000004,-2.9648554347826086
7709,7708,58,76,20,-136.6,-27.46,-107.12,139.33,175.75,2.2263,-2.9432,127.55,-168.63,-0.78903,-0.17478,-0.58896,2.2006,-2.9236,,-110.14574943001908,-19.67210749651727,-106.32106565795712,-23.81686667866145,-109.18281844859612,-24.45792481949316,-107.25875759112655,-19.156488745088783,,2.2092,-2.9648554347826086,2.2437250000000004,-2.9212217391304347,2.2092,-2.9212217391304347,2.2437250000000004,-2.9648554347826086
7710,7709,58,77,20,-135.25,-33.45,-107.11,139.32,175.74,2.2262,-2.8992,127.55,-166.11,-0.78049,-0.20898,-0.58921,2.2009,-2.88,,-108.00439029826958,-29.194736371804776,-106.31343477690795,-23.81515729326859,-109.17498217367694,-24.456169424042105,-105.17352487705084,-28.429523314740155,,2.2092,-2.8775913043478263,2.2437250000000004,-2.9212217391304347,2.2092,-2.9212217391304347,2.2437250000000004,-2.8775913043478263
7711,7710,58,78,20,-133.68,-39.26,-107.12,139.33,175.75,2.2263,-2.856,127.55,-163.63,-0.7708,-0.24289,-0.58896,2.2006,-2.8363,,-108.01214255137742,-29.196831888340224,-103.84078214282091,-32.99248558384116,-106.63577527273706,-33.880515976552026,-105.18107393855507,-28.43156390642224,,2.2092,-2.8775913043478263,2.2437250000000004,-2.8339576086956524,2.2092,-2.8339576086956524,2.2437250000000004,-2.8775913043478263
7712,7711,58,79,20,-131.82,-45.11,-107.11,139.32,175.74,2.2262,-2.8119,127.55,-161.11,-0.7593,-0.27621,-0.58921,2.2009,-2.7927,,-105.0489181451581,-38.49682781804242,-103.83332927680908,-32.99011764545144,-106.62812180433306,-33.87808430239882,-102.29551757419694,-37.48780088500992,,2.2092,-2.790325,2.2437250000000004,-2.8339576086956524,2.2092,-2.8339576086956524,2.2437250000000004,-2.790325
7713,7712,58,80,21,-129.75,-50.76,-107.12,139.33,175.75,2.2263,-2.7687,127.55,-158.63,-0.7467,-0.30914,-0.58896,2.2006,-2.7491,,-105.0564582627396,-38.49959101268914,-100.57020422587355,-41.91713447981442,-103.27716601954504,-43.04538198025904,-102.30286006038516,-37.490491654525066,,2.2092,-2.790325,2.2437250000000004,-2.746692391304348,2.2092,-2.746692391304348,2.2437250000000004,-2.790325
7714,7713,58,81,21,-127.39,-56.42,-107.11,139.32,175.74,2.2262,-2.7246,127.55,-156.11,-0.73234,-0.34134,-0.58921,2.2009,-2.7054,,-101.2938082812754,-47.50626652765244,-100.56298609594992,-41.91412600106039,-103.26975360541888,-43.04229252486678,-98.63883158583624,-46.261096337506125,,2.2092,-2.703055434782609,2.2437250000000004,-2.746692391304348,2.2092,-2.746692391304348,2.2437250000000004,-2.703055434782609
7715,7714,58,82,21,-124.83,-61.88,-107.12,139.33,175.75,2.2263,-2.6814,127.55,-153.63,-0.71691,-0.37304,-0.58896,2.2006,-2.6618,,-101.30107886757182,-47.50967639461538,-96.5339735761007,-50.52330241226772,-99.1322956166417,-51.8831947419378,-98.64591160532991,-46.26441682963487,,2.2092,-2.703055434782609,2.2437250000000004,-2.6594217391304347,2.2092,-2.6594217391304347,2.2437250000000004,-2.703055434782609
7716,7715,58,83,21,-121.99,-67.31,-107.11,139.32,175.74,2.2262,-2.6374,127.55,-151.11,-0.6998,-0.40387,-0.58921,2.2009,-2.6182,,-96.76804177466778,-56.15360225859319,-96.527045134733,-50.51967625118164,-99.12518068836948,-51.87947097858876,-94.23168836734386,-54.68177976626929,,2.2092,-2.615791304347826,2.2437250000000004,-2.6594217391304347,2.2092,-2.6594217391304347,2.2437250000000004,-2.615791304347826
7717,7716,58,84,22,-118.97,-72.52,-107.12,139.33,175.75,2.2263,-2.5942,127.55,-148.63,-0.68167,-0.43411,-0.58896,2.2006,-2.5745,,-96.77498751410036,-56.15763280713315,-91.76350142096352,-58.74412266769836,-94.2334207605144,-60.3252877541992,-94.23845205442164,-54.68570467150661,,2.2092,-2.615791304347826,2.2437250000000004,-2.572159782608696,2.2092,-2.572159782608696,2.2437250000000004,-2.615791304347826
7718,7717,58,85,22,-115.66,-77.69,-107.11,139.32,175.74,2.2262,-2.5501,127.55,-146.11,-0.66194,-0.46332,-0.58921,2.2009,-2.5309,,-91.5058513779371,-64.373597997308,-91.7569153661712,-58.73990648147373,-94.2266574345429,-60.32095808451181,-89.10742340857766,-62.6863240623619,,2.2092,-2.5285271739130435,2.2437250000000004,-2.572159782608696,2.2092,-2.572159782608696,2.2437250000000004,-2.5285271739130435
7719,7718,58,86,22,-112.19,-82.61,-107.12,139.33,175.75,2.2263,-2.5069,127.55,-143.63,-0.64124,-0.49187,-0.58896,2.2006,-2.4873,,-91.51241941205842,-64.37821855415535,-86.29450877981482,-66.51819221448542,-88.61722394250819,-68.30860525276762,-89.11381929024638,-62.69082351140457,,2.2092,-2.5285271739130435,2.2437250000000004,-2.4848945652173917,2.2092,-2.4848945652173917,2.2437250000000004,-2.5285271739130435
7720,7719,58,87,22,-108.44,-87.47,-107.11,139.32,175.74,2.2262,-2.4628,127.55,-141.11,-0.61904,-0.51925,-0.58921,2.2009,-2.4436,,-85.54689152903921,-72.10416288425327,-86.28831524584653,-66.51341806733731,-88.61086370250656,-68.30370260400188,-83.30465177884464,-70.21426580811352,,2.2092,-2.4412576086956523,2.2437250000000004,-2.4848945652173917,2.2092,-2.4848945652173917,2.2437250000000004,-2.4412576086956523
7721,7720,58,88,23,-104.57,-92.08,-107.12,139.33,175.75,2.2263,-2.4196,127.55,-138.63,-0.59593,-0.54588,-0.58896,2.2006,-2.4,,-85.55303184568645,-72.10933831943017,-80.16822013346285,-73.78664256940688,-82.32603924736793,-75.77269424202834,-83.3106311537929,-70.21930559176327,,2.2092,-2.4412576086956523,2.2437250000000004,-2.397621739130435,2.2092,-2.397621739130435,2.2437250000000004,-2.4412576086956523
7722,7721,58,89,23,-100.41,-96.59,-107.11,139.32,175.74,2.2262,-2.3756,127.55,-136.11,-0.57143,-0.57123,-0.58921,2.2009,-2.3564,,-78.93725281516907,-79.28550355212617,-80.16246629580164,-73.78134675066221,-82.32013053860115,-75.7672558802798,-76.86825600102712,-77.20737885932628,,2.2092,-2.353993478260869,2.2437250000000004,-2.397621739130435,2.2092,-2.397621739130435,2.2437250000000004,-2.353993478260869
7723,7722,58,90,23,-96.14,-100.84,-107.12,139.33,175.75,2.2263,-2.3324,127.55,-133.63,-0.54609,-0.59575,-0.58896,2.2006,-2.3127,,-78.94291871043289,-79.29119444385401,-73.43258892132694,-80.49265199596903,-75.40911083604803,-82.65920356361839,-76.87377338948544,-77.21292058907504,,2.2092,-2.353993478260869,2.2437250000000004,-2.3103597826086952,2.2092,-2.3103597826086952,2.2437250000000004,-2.353993478260869
7724,7723,58,91,23,-91.61,-104.97,-107.11,139.32,175.74,2.2262,-2.2883,127.55,-131.11,-0.51947,-0.61886,-0.58921,2.2009,-2.2691,,-71.72651271305598,-85.86377775024779,-73.4273185137391,-80.48687487316732,-75.40369856942661,-82.65327094296498,-69.84651409389568,-83.61323220578318,,2.2092,-2.266725,2.2437250000000004,-2.3103597826086952,2.2092,-2.3103597826086952,2.2437250000000004,-2.266725
7725,7724,58,92,24,-86.99,-108.84,-107.12,139.33,175.75,2.2263,-2.2451,127.55,-128.63,-0.49209,-0.64107,-0.58896,2.2006,-2.2255,,-71.73166104155966,-85.86994081210183,-66.13767846689669,-86.58648640545564,-67.91784954351023,-88.91706047907896,-69.85152748135577,-83.61923372977154,,2.2092,-2.266725,2.2437250000000004,-2.2230923913043474,2.2092,-2.2230923913043474,2.2437250000000004,-2.266725
7726,7725,58,93,24,-82.11,-112.56,-107.11,139.32,175.74,2.2262,-2.201,127.55,-126.11,-0.46356,-0.66178,-0.58921,2.2009,-2.1818,,-63.96976556773907,-91.78861611729766,-66.13293163000104,-86.58027191565404,-67.91297494008357,-88.91067871919384,-62.293076343818846,-89.38277669993332,,2.2092,-2.179455434782609,2.2437250000000004,-2.2230923913043474,2.2092,-2.2230923913043474,2.2437250000000004,-2.179455434782609
7727,7726,58,94,24,-77.17,-116.0,-107.12,139.33,175.75,2.2263,-2.1578,127.55,-123.63,-0.43434,-0.68152,-0.58896,2.2006,-2.1382,,-63.97435713862393,-91.79520444748124,-58.33910956776126,-92.02152159073177,-59.909373264572125,-94.49838583754354,-62.29754756663998,-89.3891923456913,,2.2092,-2.179455434782609,2.2437250000000004,-2.135821739130435,2.2092,-2.135821739130435,2.2437250000000004,-2.179455434782609
7728,7727,58,95,24,-71.99,-119.29,-107.11,139.32,175.74,2.2262,-2.1138,127.55,-121.11,-0.40411,-0.69966,-0.58921,2.2009,-2.0946,,-55.72687343835114,-97.01441404402811,-58.33492245015788,-92.01491701730242,-59.905073445921104,-94.49160349448478,-54.26623578636684,-94.47160305904322,,2.2092,-2.092193478260869,2.2437250000000004,-2.135821739130435,2.2092,-2.135821739130435,2.2437250000000004,-2.092193478260869
7729,7728,58,96,25,-66.77,-122.29,-107.12,139.33,175.75,2.2263,-2.0706,127.55,-118.63,-0.37329,-0.71678,-0.58896,2.2006,-2.0509,,-55.73087335748971,-97.02137746737326,-50.09765907658928,-96.7555512416657,-51.44609473023606,-99.3598372978874,-54.270130865019325,-94.47838396652666,,2.2092,-2.092193478260869,2.2437250000000004,-2.0485630434782607,2.2092,-2.0485630434782607,2.2437250000000004,-2.092193478260869
7730,7729,58,97,25,-61.32,-125.11,-107.11,139.32,175.74,2.2262,-2.0265,127.55,-116.11,-0.3416,-0.73222,-0.58921,2.2009,-2.0073,,-47.059578938588494,-101.50210335575754,-50.0940634647988,-96.74860689721424,-51.442402338451785,-99.3527060384818,-45.82611672111326,-98.8416671107377,,2.2092,-2.004928260869565,2.2437250000000004,-2.0485630434782607,2.2092,-2.0485630434782607,2.2437250000000004,-2.004928260869565
7731,7730,58,98,25,-55.86,-127.64,-107.12,139.33,175.75,2.2263,-1.9833,127.55,-113.63,-0.3094,-0.74659,-0.58896,2.2006,-1.9637,,-47.06295674356543,-101.5093888928919,-41.47401734014509,-100.75374944240096,-42.59033783719503,-103.46565156499364,-45.82940599162153,-98.84876168919816,,2.2092,-2.004928260869565,2.2437250000000004,-1.9612945652173916,2.2092,-1.9612945652173916,2.2437250000000004,-2.004928260869565
7732,7731,58,99,25,-50.18,-129.97,-107.11,139.32,175.74,2.2262,-1.9392,127.55,-111.11,-0.27648,-0.75921,-0.58921,2.2009,-1.92,,-38.03357100832,-105.2175291093419,-41.47104066481743,-100.74651813906048,-42.58728104125465,-103.45822562287312,-37.03668633802483,-102.45970913518028,,2.2092,-1.9176576086956525,2.2437250000000004,-1.9612945652173916,2.2092,-1.9612945652173916,2.2437250000000004,-1.9176576086956525
7733,7732,58,100,26,-44.52,-132.02,-107.12,139.33,175.75,2.2263,-1.896,127.55,-108.63,-0.24315,-0.77071,-0.58896,2.2006,-1.8764,,-38.03630095168838,-105.22508132934688,-32.534266607357495,-103.9852568268894,-33.40996351350518,-106.78413865776756,-37.03934472779931,-102.46706340657964,,2.2092,-1.9176576086956525,2.2437250000000004,-1.8740217391304348,2.2092,-1.8740217391304348,2.2437250000000004,-1.9176576086956525
7734,7733,58,101,26,-38.66,-133.85,-107.11,139.32,175.74,2.2262,-1.852,127.55,-106.11,-0.20926,-0.78041,-0.58921,2.2009,-1.8328,,-28.718782069940605,-108.1319217989738,-32.531931556283965,-103.97779359163302,-33.4075656118678,-106.77647454101898,-27.9660440851532,-105.2977136940506,,2.2092,-1.8303934782608693,2.2437250000000004,-1.8740217391304348,2.2092,-1.8740217391304348,2.2437250000000004,-1.8303934782608693
7735,7734,58,102,26,-32.84,-135.4,-107.12,139.33,175.75,2.2263,-1.8088,127.55,-103.63,-0.17505,-0.78897,-0.58896,2.2006,-1.7891,,-28.72084342380725,-108.13968320593617,-23.348378204539323,-106.42492835915164,-23.976826443561787,-109.28947673289682,-27.96805140959228,-105.30527166948086,,2.2092,-1.8303934782608693,2.2437250000000004,-1.7867630434782606,2.2092,-1.7867630434782606,2.2437250000000004,-1.8303934782608693
7736,7735,58,103,26,-26.85,-136.71,-107.11,139.32,175.74,2.2262,-1.7647,127.55,-101.11,-0.14044,-0.79568,-0.58921,2.2009,-1.7455,,-19.18543753382792,-110.22340922941784,-23.34670244352557,-106.41729002366328,-23.975105577528367,-109.28163280289372,-18.6825747191268,-107.33438187659736,,2.2092,-1.7431293478260868,2.2437250000000004,-1.7867630434782606,2.2092,-1.7867630434782606,2.2437250000000004,-1.7431293478260868
7737,7736,58,104,27,-20.92,-137.75,-107.12,139.33,175.75,2.2263,-1.7215,127.55,-98.63,-0.10562,-0.80123,-0.58896,2.2006,-1.7019,,-19.18681461088317,-110.23132075749923,-13.983769096312884,-108.05492280731022,-14.36015819651026,-110.96334434139176,-18.683915702095447,-107.34208603837432,,2.2092,-1.7431293478260868,2.2437250000000004,-1.6994945652173912,2.2092,-1.6994945652173912,2.2437250000000004,-1.7431293478260868
7738,7737,58,105,27,-14.83,-138.53,-107.11,139.32,175.74,2.2262,-1.6774,127.55,-96.11,-0.07056,-0.80489,-0.58921,2.2009,-1.6582,,-9.505118675287866,-111.47615742610088,-13.982765452510664,-108.04716748377562,-14.35912753848998,-110.95538027447569,-9.255983323399454,-108.5542947270348,,2.2092,-1.6558565217391303,2.2437250000000004,-1.6994945652173912,2.2092,-1.6994945652173912,2.2437250000000004,-1.6558565217391303
7739,7738,58,106,27,-8.83,-139.05,-107.12,139.33,175.75,2.2263,-1.6342,127.55,-93.63,-0.03539,-0.80739,-0.58896,2.2006,-1.6146,,-9.505800926125888,-111.48415887294456,-4.512375161849134,-108.86253079655778,-4.633830887785656,-111.79269002112116,-9.256647691998609,-108.56208645074476,,2.2092,-1.6558565217391303,2.2437250000000004,-1.6122228260869569,2.2092,-1.6122228260869569,2.2437250000000004,-1.6558565217391303
7740,7739,58,107,27,-2.7,-139.3,-107.11,139.32,175.74,2.2262,-1.5902,127.55,-91.11,-0.00014,-0.80798,-0.58921,2.2009,-1.571,,0.2464559374537665,-111.88038351288854,-4.512051299424541,-108.8547175093406,-4.6334983082343895,-111.78466643036386,0.2399961667975444,-108.94792578478447,,2.2092,-1.5685934782608697,2.2437250000000004,-1.6122228260869569,2.2092,-1.6122228260869569,2.2437250000000004,-1.5685934782608697
7741,7740,58,108,28,3.32,-139.29,-107.12,139.33,175.75,2.2263,-1.547,127.55,-88.63,0.03511,-0.8074,-0.58896,2.2006,-1.5273,,0.2464736273717578,-111.88841397395036,4.9921817622764015,-108.84158333231449,5.12655203030524,-111.77117873197749,0.2400133930512624,-108.955745762231,,2.2092,-1.5685934782608697,2.2437250000000004,-1.5249619565217392,2.2092,-1.5249619565217392,2.2437250000000004,-1.5685934782608697
7742,7741,58,109,28,9.45,-139.0,-107.11,139.32,175.74,2.2262,-1.5029,127.55,-86.11,0.07028,-0.80492,-0.58921,2.2009,-1.4837,,9.996397264641375,-111.43317727341172,4.99182346314755,-108.8337715485398,5.126184087146529,-111.76315668512952,9.734385180918771,-108.51244111214388,,2.2092,-1.481328260869565,2.2437250000000004,-1.5249619565217392,2.2092,-1.5249619565217392,2.2437250000000004,-1.481328260869565
7743,7742,58,110,28,15.45,-138.47,-107.12,139.33,175.75,2.2263,-1.4597,127.55,-83.63,0.10535,-0.80126,-0.58896,2.2006,-1.4401,,9.997114778082713,-111.44117563526024,14.459336950661552,-107.99231322635885,14.848526502264283,-110.89904955213385,9.73508388786544,-108.52022983171842,,2.2092,-1.481328260869565,2.2437250000000004,-1.4376956521739128,2.2092,-1.4376956521739128,2.2437250000000004,-1.481328260869565
7744,7743,58,111,28,21.53,-137.65,-107.11,139.32,175.74,2.2262,-1.4156,127.55,-81.11,0.14016,-0.79573,-0.58921,2.2009,-1.3964,,19.67074100274132,-110.13783593263126,14.458299174378576,-107.98456239644231,14.847460793048588,-110.89109009978672,19.1551580680048,-107.25105151165997,,2.2092,-1.394058695652174,2.2437250000000004,-1.4376956521739128,2.2092,-1.4376956521739128,2.2437250000000004,-1.394058695652174
7745,7744,58,112,29,27.46,-136.6,-107.12,139.33,175.75,2.2263,-1.3724,127.55,-78.63,0.17478,-0.78903,-0.58896,2.2006,-1.3528,,19.672152913522456,-110.14574131850068,23.81714165128704,-106.32100406126388,24.458207193320696,-109.1827551939576,19.15653297168468,-107.25874969221636,,2.2092,-1.394058695652174,2.2437250000000004,-1.3504228260869566,2.2092,-1.3504228260869566,2.2437250000000004,-1.394058695652174
7746,7745,58,113,29,33.45,-135.25,-107.11,139.32,175.74,2.2262,-1.3284,127.55,-76.11,0.20898,-0.78049,-0.58921,2.2009,-1.3092,,29.19466350977014,-108.00440999362677,23.815432246158824,-106.31337318463564,24.456451777603093,-109.17491892357836,28.429452362466908,-105.17354405617988,,2.2092,-1.306795652173913,2.2437250000000004,-1.3504228260869566,2.2092,-1.3504228260869566,2.2437250000000004,-1.306795652173913
7747,7746,58,114,29,39.26,-133.68,-107.12,139.33,175.75,2.2263,-1.2852,127.55,-73.63,0.24289,-0.7708,-0.58896,2.2006,-1.2655,,29.19675902107576,-108.01216224814829,32.99218978970599,-103.84087612261746,33.88021222078022,-106.63587178210705,28.43149294905624,-105.18109311906076,,2.2092,-1.306795652173913,2.2437250000000004,-1.2631641304347827,2.2092,-1.2631641304347827,2.2437250000000004,-1.306795652173913
7748,7747,58,115,29,45.11,-131.82,-107.11,139.32,175.74,2.2262,-1.2411,127.55,-71.11,0.27621,-0.7593,-0.58921,2.2009,-1.2219,,38.49687113344138,-105.04890227153894,32.989821872546024,-103.83342324986047,33.877780568428186,-106.62821830677636,37.48784306508406,-102.29550211663567,,2.2092,-1.219528260869565,2.2437250000000004,-1.2631641304347827,2.2092,-1.2631641304347827,2.2437250000000004,-1.219528260869565
7749,7748,58,116,30,50.76,-129.75,-107.12,139.33,175.75,2.2263,-1.1979,127.55,-68.63,0.30914,-0.7467,-0.58896,2.2006,-1.1783,,38.49963433119717,-105.05644238798106,41.91717594848016,-100.5701869419408,43.04542456510123,-103.2771482703955,37.49053383762678,-102.3028446017144,,2.2092,-1.219528260869565,2.2437250000000004,-1.175895652173913,2.2092,-1.175895652173913,2.2437250000000004,-1.219528260869565
7750,7749,58,117,30,56.42,-127.39,-107.11,139.32,175.74,2.2262,-1.1538,127.55,-66.11,0.34134,-0.73234,-0.58921,2.2009,-1.1346,,47.50619819271307,-101.2938403299766,41.91416746674983,-100.56296881325764,43.042335106652565,-103.26973585754324,46.26102979367003,-98.63886279452008,,2.2092,-1.1322597826086958,2.2437250000000004,-1.175895652173913,2.2092,-1.175895652173913,2.2437250000000004,-1.1322597826086958
7751,7750,58,118,30,61.88,-124.83,-107.12,139.33,175.75,2.2263,-1.1106,127.55,-63.63,0.37304,-0.71691,-0.58896,2.2006,-1.091,,47.50960805477113,-101.30111091857336,50.52344714483102,-96.53389782680604,51.883343370143166,-99.13221782846836,46.264350281022445,-98.64594281625384,,2.2092,-1.1322597826086958,2.2437250000000004,-1.0886239130434785,2.2092,-1.0886239130434785,2.2437250000000004,-1.1322597826086958
